user_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,customers_segment
586768223,56,1,0.157189798,1,1,3,113,Recent Customers
586772973,56,1,0.156377785,1,1,3,113,Recent Customers
586773780,15,2,0.3115036649,3,3,3,333,Others
586773955,10,2,0.3123766724,3,3,3,333,Others
586777123,55,1,0.156655553,1,1,3,113,Recent Customers
586780198,47,1,0.1557913942,1,1,2,112,Recent Customers
586780573,42,1,0.1557502232,2,1,2,212,Loyal Customers
586782123,67,1,0.1562657197,1,1,3,113,Recent Customers
586785130,2,5,0.7793228935,4,4,4,444,Lost Cheap Customers
586790561,89,1,0.1556185124,1,1,1,111,Best Customers
586792917,11,1,0.1558823197,3,1,2,312,Loyal Customers
586795873,63,1,0.1556185124,1,1,1,111,Best Customers
586801723,18,1,0.1556981037,3,1,2,312,Loyal Customers
586803111,11,1,0.1560318105,3,1,2,312,Loyal Customers
586805480,89,1,0.1556185124,1,1,1,111,Best Customers
586810023,3,3,0.4674423327,4,3,3,433,Loyal Customers
586821705,4,2,0.3116072931,4,3,3,433,Loyal Customers
586826717,5,12,1.870355362,4,4,4,444,Lost Cheap Customers
586828086,0,2,0.3115326649,4,3,3,433,Loyal Customers
586829080,89,1,0.1556185124,1,1,1,111,Best Customers
586837555,55,2,0.312028095,1,3,3,133,Recent Customers
586842130,56,1,0.1556185124,1,1,1,111,Best Customers
586845198,5,1,0.1558005878,4,1,2,412,Loyal Customers
586845973,15,1,0.1561813013,3,1,2,312,Loyal Customers
586846967,70,1,0.1556185124,1,1,1,111,Best Customers
586853692,41,3,0.4677963887,2,3,3,233,Others
586869955,1,33,5.156693324,4,4,4,444,Lost Cheap Customers
586875855,56,1,0.156752708,1,1,3,113,Recent Customers
586876723,14,6,0.9391296707,3,4,4,344,Loyal Customers
586878898,8,1,0.1559992743,3,1,2,312,Loyal Customers
586894692,27,1,0.1558664913,2,1,2,212,Loyal Customers
586898980,89,1,0.1556185124,1,1,1,111,Best Customers
586908755,5,4,0.6227125349,4,4,4,444,Lost Cheap Customers
586909211,15,2,0.3115475656,3,3,3,333,Others
586909955,45,1,0.1562846259,2,1,3,213,Loyal Customers
586913692,51,2,0.312030418,1,3,3,133,Recent Customers
586920242,20,1,0.1563512372,3,1,3,313,Loyal Customers
586920736,8,2,0.3123417619,3,3,3,333,Others
586924911,13,3,0.4674069817,3,3,3,333,Others
586926530,15,2,0.3115115603,3,3,3,333,Others
586934317,32,2,0.3115398888,2,3,3,233,Others
586948755,17,2,0.3115003632,3,3,3,333,Others
586954667,51,1,0.1558216441,1,1,2,112,Recent Customers
586958742,4,7,1.091106158,4,4,4,444,Lost Cheap Customers
586959211,6,9,1.402724534,4,4,4,444,Lost Cheap Customers
586959380,51,1,0.1558216441,1,1,2,112,Recent Customers
586962811,17,2,0.3115190349,3,3,3,333,Others
586979067,25,1,0.1557945598,2,1,2,212,Loyal Customers
586985305,0,14,2.183972094,4,4,4,444,Lost Cheap Customers
586995211,11,3,0.4698883751,3,3,4,334,Others
586995661,53,5,0.780730964,1,4,4,144,Recent Customers
587008648,0,1,0.1557838317,4,1,2,412,Loyal Customers
587032267,1,2,0.3116254512,4,3,3,433,Loyal Customers
587052361,0,4,0.6247729707,4,4,4,444,Lost Cheap Customers
587057180,13,3,0.4674649322,3,3,3,333,Others
587057205,71,1,0.156146127,1,1,2,112,Recent Customers
587062205,26,1,0.156083187,2,1,2,212,Loyal Customers
587069630,19,1,0.1561514032,3,1,2,312,Loyal Customers
587070380,42,1,0.1564064169,2,1,3,213,Loyal Customers
587071673,5,1,0.155831317,4,1,2,412,Loyal Customers
587076598,45,1,0.156249988,2,1,2,212,Loyal Customers
587077280,5,8,1.249970607,4,4,4,444,Lost Cheap Customers
587078123,15,28,4.370681185,3,4,4,344,Loyal Customers
587078773,13,4,0.624424656,3,4,4,344,Loyal Customers
587080348,7,6,0.9367804901,4,4,4,444,Lost Cheap Customers
587082261,50,1,0.1564334061,1,1,3,113,Recent Customers
587082405,14,1,0.1558253374,3,1,2,312,Loyal Customers
587084598,4,7,1.091106158,4,4,4,444,Lost Cheap Customers
587092080,4,7,1.091106158,4,4,4,444,Lost Cheap Customers
587098061,4,1,0.1559299223,4,1,2,412,Loyal Customers
587102455,53,1,0.156741417,1,1,3,113,Recent Customers
587103536,7,1,0.1556185124,4,1,1,411,Lost Customers
587105017,28,1,0.1560356643,2,1,2,212,Loyal Customers
587107386,53,1,0.1567326656,1,1,3,113,Recent Customers
587109142,21,1,0.156024336,3,1,2,312,Loyal Customers
587111730,43,1,0.1560678642,2,1,2,212,Loyal Customers
587112048,4,7,1.091106158,4,4,4,444,Lost Cheap Customers
587115692,5,8,1.24888606,4,4,4,444,Lost Cheap Customers
587117423,8,5,0.7808509062,3,4,4,344,Loyal Customers
587118148,1,12,1.87447586,4,4,4,444,Lost Cheap Customers
587119980,4,7,1.091106158,4,4,4,444,Lost Cheap Customers
587120086,8,2,0.3156235177,3,3,3,333,Others
587120380,57,1,0.1556185124,1,1,1,111,Best Customers
587121836,0,6,0.9370893938,4,4,4,444,Lost Cheap Customers
587122798,44,2,0.3159755668,2,3,3,233,Others
587123992,20,1,0.1556185124,3,1,1,311,Almost Lost
587124717,56,1,0.1562620997,1,1,3,113,Recent Customers
587127280,67,1,0.1556380748,1,1,2,112,Recent Customers
587132180,21,2,0.3127618311,3,3,3,333,Others
587136392,70,2,0.3122922541,1,3,3,133,Recent Customers
587140292,0,1,0.1557838317,4,1,2,412,Loyal Customers
587140392,25,1,0.1561900964,2,1,2,212,Loyal Customers
587144236,30,1,0.1564254216,2,1,3,213,Loyal Customers
587149236,53,1,0.1565368608,1,1,3,113,Recent Customers
587152798,25,4,0.6230494084,2,4,4,244,Loyal Customers
587153261,1,7,1.093882296,4,4,4,444,Lost Cheap Customers
587153273,0,4,0.6254126028,4,4,4,444,Lost Cheap Customers
587155048,53,1,0.1562104028,1,1,2,112,Recent Customers
587156430,26,1,0.1564178486,2,1,3,213,Loyal Customers
587173173,5,1,0.1559498544,4,1,2,412,Loyal Customers
587173686,54,1,0.1575463063,1,1,3,113,Recent Customers
587178205,59,1,0.1559195781,1,1,2,112,Recent Customers
587181823,12,1,0.1561672316,3,1,2,312,Loyal Customers
587183523,4,1,0.1562446151,4,1,2,412,Loyal Customers
587184386,15,1,0.1559746441,3,1,2,312,Loyal Customers
587189161,21,1,0.1562815481,3,1,3,313,Loyal Customers
587190930,50,2,0.3128628235,1,3,3,133,Recent Customers
587191698,1,4,0.6261730477,4,4,4,444,Lost Cheap Customers
587194455,12,1,0.1564424706,3,1,3,313,Loyal Customers
587197280,88,1,0.1556185124,1,1,1,111,Best Customers
587199848,74,1,0.1556185124,1,1,1,111,Best Customers
587209973,43,1,0.1560643468,2,1,2,212,Loyal Customers
587216248,52,1,0.1556185124,1,1,1,111,Best Customers
587216298,3,6,0.9369705408,4,4,4,444,Lost Cheap Customers
587218061,17,1,0.156089361,3,1,2,312,Loyal Customers
587228836,45,9,1.402717988,2,4,4,244,Loyal Customers
587234523,33,1,0.1557280839,2,1,2,212,Loyal Customers
587234648,87,1,0.1556185124,1,1,1,111,Best Customers
587239692,4,7,1.091106158,4,4,4,444,Lost Cheap Customers
587241048,8,6,0.9361142385,3,4,4,344,Loyal Customers
587243761,12,3,0.4686216964,3,3,4,334,Others
587244617,4,7,1.091106158,4,4,4,444,Lost Cheap Customers
587251211,88,1,0.1556185124,1,1,1,111,Best Customers
587253842,4,7,1.091131211,4,4,4,444,Lost Cheap Customers
587264261,62,1,0.1556185124,1,1,1,111,Best Customers
587266311,7,1,0.1560933656,4,1,2,412,Loyal Customers
587266767,15,3,0.4676923209,3,3,3,333,Others
587268748,5,8,1.249458341,4,4,4,444,Lost Cheap Customers
587269398,64,1,0.156168111,1,1,2,112,Recent Customers
587272023,7,6,0.9368131055,4,4,4,444,Lost Cheap Customers
587283811,6,1,0.1557487172,4,1,2,412,Loyal Customers
587286705,26,1,0.1558228752,2,1,2,212,Loyal Customers
587287017,47,1,0.1558028844,1,1,2,112,Recent Customers
587294686,15,2,0.3114889902,3,3,3,333,Others
587297017,6,1,0.1557582676,4,1,2,412,Loyal Customers
587306592,45,1,0.1558040587,2,1,2,212,Loyal Customers
587310373,8,5,0.7808509062,3,4,4,344,Loyal Customers
587316967,15,2,0.3115142863,3,3,3,333,Others
587318055,25,1,0.1574558736,2,1,3,213,Loyal Customers
587318105,57,1,0.1559472427,1,1,2,112,Recent Customers
587323361,13,3,0.468707702,3,3,4,334,Others
587325217,10,2,0.312252129,3,3,3,333,Others
587339230,33,2,0.3115780178,2,3,3,233,Others
587339761,3,2,0.3115271127,4,3,3,433,Loyal Customers
587340486,18,2,0.3115801356,3,3,3,333,Others
587340986,14,2,0.311876375,3,3,3,333,Others
587344355,33,2,0.3115890904,2,3,3,233,Others
587345417,33,2,0.3115912243,2,3,3,233,Others
587346573,33,2,0.3115890904,2,3,3,233,Others
587353848,3,2,0.3115276869,4,3,3,433,Loyal Customers
587354967,26,1,0.1560984746,2,1,2,212,Loyal Customers
587355986,6,1,0.155754596,4,1,2,412,Loyal Customers
587360092,56,2,0.3118150734,1,3,3,133,Recent Customers
587361780,33,2,0.3115780178,2,3,3,233,Others
587370323,32,2,0.3115165287,2,3,3,233,Others
587375811,33,2,0.3115804184,2,3,3,233,Others
587376448,33,2,0.3115890904,2,3,3,233,Others
587377092,18,2,0.3115801356,3,3,3,333,Others
587377755,33,2,0.3114918627,2,3,3,233,Others
587381148,33,2,0.3115170537,2,3,3,233,Others
587387461,18,1,0.1557919657,3,1,2,312,Loyal Customers
587406392,85,1,0.1556185124,1,1,1,111,Best Customers
587411067,67,1,0.1558532464,1,1,2,112,Recent Customers
587430767,52,1,0.1556185124,1,1,1,111,Best Customers
587434630,28,1,0.15561904,2,1,2,212,Loyal Customers
587442580,11,1,0.1563096172,3,1,3,313,Loyal Customers
587466730,57,2,0.3150279727,1,3,3,133,Recent Customers
587469017,87,1,0.1556185124,1,1,1,111,Best Customers
587473486,57,1,0.1556185124,1,1,1,111,Best Customers
587478373,35,1,0.1557855904,2,1,2,212,Loyal Customers
587480105,29,2,0.3115702025,2,3,3,233,Others
587481186,33,2,0.3115890904,2,3,3,233,Others
587482211,18,2,0.311582803,3,3,3,333,Others
587483030,52,2,0.3125240527,1,3,3,133,Recent Customers
587484023,15,2,0.3129423192,3,3,3,333,Others
587485030,29,2,0.3115801356,2,3,3,233,Others
587490430,1,3,0.4699355063,4,3,4,434,Loyal Customers
587502080,4,11,1.725286694,4,4,4,444,Lost Cheap Customers
587505661,29,2,0.3115812886,2,3,3,233,Others
587507005,15,2,0.3115906937,3,3,3,333,Others
587509242,29,2,0.3115906937,2,3,3,233,Others
587509355,12,1,0.1563647744,3,1,3,313,Loyal Customers
587510586,29,2,0.3115906937,2,3,3,233,Others
587511042,11,2,0.3123363392,3,3,3,333,Others
587512398,48,1,0.1562182344,1,1,2,112,Recent Customers
587515223,15,2,0.3120607122,3,3,3,333,Others
587517323,29,2,0.3115906937,2,3,3,233,Others
587523367,71,1,0.1556185124,1,1,1,111,Best Customers
587525767,78,2,0.3112639807,1,3,3,133,Recent Customers
587527048,14,3,0.468859475,3,3,4,334,Others
587527486,1,1,0.1561767272,4,1,2,412,Loyal Customers
587528848,19,1,0.1557165652,3,1,2,312,Loyal Customers
587533692,4,1,0.1565962819,4,1,3,413,Loyal Customers
587536142,53,1,0.1562153501,1,1,2,112,Recent Customers
587540636,4,1,0.1561709425,4,1,2,412,Loyal Customers
587541248,56,1,0.156631179,1,1,3,113,Recent Customers
587543511,12,1,0.1561921262,3,1,2,312,Loyal Customers
587544773,52,1,0.1561901477,1,1,2,112,Recent Customers
587550211,56,1,0.1562717169,1,1,3,113,Recent Customers
587550223,67,1,0.1558396112,1,1,2,112,Recent Customers
587552480,52,3,0.4680010003,1,3,3,133,Recent Customers
587554667,50,1,0.1570265751,1,1,3,113,Recent Customers
587555342,55,1,0.1570293011,1,1,3,113,Recent Customers
587557180,5,1,0.1556185124,4,1,1,411,Lost Customers
587559855,29,2,0.3115812886,2,3,3,233,Others
587560536,57,1,0.1565041047,1,1,3,113,Recent Customers
587560911,28,8,1.249744177,2,4,4,244,Loyal Customers
587561067,29,2,0.3115906937,2,3,3,233,Others
587562123,29,2,0.3115906937,2,3,3,233,Others
587563136,29,2,0.3115906937,2,3,3,233,Others
587563455,64,1,0.1564257628,1,1,3,113,Recent Customers
587564392,29,2,0.3115906937,2,3,3,233,Others
587564511,15,1,0.1559324959,3,1,2,312,Loyal Customers
587571155,50,2,0.3124043616,1,3,3,133,Recent Customers
587571261,3,1,0.1557187865,4,1,2,412,Loyal Customers
587571398,43,2,0.3129302896,2,3,3,233,Others
587571798,63,1,0.1562166515,1,1,2,112,Recent Customers
587575261,85,1,0.1561614279,1,1,2,112,Recent Customers
587576667,18,2,0.3122809584,3,3,3,333,Others
587577198,27,1,0.1559456335,2,1,2,212,Loyal Customers
587577292,57,1,0.1563173995,1,1,3,113,Recent Customers
587577823,15,2,0.3115965415,3,3,3,333,Others
587581767,27,1,0.1559456335,2,1,2,212,Loyal Customers
587583167,8,1,0.1564978701,3,1,3,313,Loyal Customers
587585423,15,2,0.3116009382,3,3,3,333,Others
587588630,27,1,0.1557803151,2,1,2,212,Loyal Customers
587590842,54,2,0.3151955413,1,3,3,133,Recent Customers
587591417,14,1,0.1557982707,3,1,2,312,Loyal Customers
587594311,11,1,0.1561320573,3,1,2,312,Loyal Customers
587597573,48,14,2.183403678,1,4,4,144,Recent Customers
587598467,1,2,0.3124807637,4,3,3,433,Loyal Customers
587599730,55,1,0.1560350566,1,1,2,112,Recent Customers
587602898,28,1,0.1573282475,2,1,3,213,Loyal Customers
587604086,50,1,0.1562899548,1,1,3,113,Recent Customers
587605048,0,1,0.1561417302,4,1,2,412,Loyal Customers
587613742,57,1,0.1566647546,1,1,3,113,Recent Customers
587621480,55,1,0.1562882312,1,1,3,113,Recent Customers
587630273,57,2,0.3128866831,1,3,3,133,Recent Customers
587651923,0,1,0.1559506904,4,1,2,412,Loyal Customers
587666942,17,1,0.1561587018,3,1,2,312,Loyal Customers
587668936,57,1,0.1580921455,1,1,3,113,Recent Customers
587679636,14,1,0.1556185124,3,1,1,311,Almost Lost
587687111,2,8,1.24734821,4,4,4,444,Lost Cheap Customers
587690892,18,2,0.3121417813,3,3,3,333,Others
587691917,7,5,0.7799599035,4,4,4,444,Lost Cheap Customers
587708080,13,5,0.78218453,3,4,4,344,Loyal Customers
587714023,87,1,0.1556185124,1,1,1,111,Best Customers
587718661,49,1,0.1559289257,1,1,2,112,Recent Customers
587724092,17,1,0.1559254083,3,1,2,312,Loyal Customers
587725867,1,3,0.4904391242,4,3,4,434,Loyal Customers
587727742,14,1,0.1557982707,3,1,2,312,Loyal Customers
587728417,42,1,0.1566413813,2,1,3,213,Loyal Customers
587732623,0,8,1.251935581,4,4,4,444,Lost Cheap Customers
587736942,15,2,0.3115965415,3,3,3,333,Others
587738661,48,1,0.1556185124,1,1,1,111,Best Customers
587745105,21,4,0.6335990328,3,4,4,344,Loyal Customers
587757248,48,2,0.3177113854,1,3,3,133,Recent Customers
587766092,49,1,0.1557485826,1,1,2,112,Recent Customers
587770011,14,2,0.3115965415,3,3,3,333,Others
587779980,14,2,0.3117656683,3,3,3,333,Others
587781786,48,1,0.1557424359,1,1,2,112,Recent Customers
587785961,14,1,0.1558016123,3,1,2,312,Loyal Customers
587797573,33,2,0.3115804184,2,3,3,233,Others
587800448,33,2,0.3114900283,2,3,3,233,Others
587800473,33,2,0.3115912243,2,3,3,233,Others
587813042,87,1,0.1556185124,1,1,1,111,Best Customers
587815186,34,2,0.3115987926,2,3,3,233,Others
587815855,34,2,0.3116075569,2,3,3,233,Others
587816317,34,2,0.3116075569,2,3,3,233,Others
587816673,34,2,0.3116075569,2,3,3,233,Others
587817205,34,2,0.3116075569,2,3,3,233,Others
587820798,86,1,0.1556185124,1,1,1,111,Best Customers
587848211,14,2,0.3116105408,3,3,3,333,Others
587850280,14,2,0.3116032246,3,3,3,333,Others
587851305,14,1,0.1558016123,3,1,2,312,Loyal Customers
587852211,15,1,0.1558016123,3,1,2,312,Loyal Customers
587852986,14,2,0.3116032246,3,3,3,333,Others
587856986,16,1,0.1560481379,3,1,2,312,Loyal Customers
587860867,43,1,0.1556185124,2,1,1,211,Loyal Customers
587877986,73,1,0.1556185124,1,1,1,111,Best Customers
587879405,28,1,0.1556185124,2,1,1,211,Loyal Customers
587898405,69,1,0.1556185124,1,1,1,111,Best Customers
587898855,4,13,2.033569962,4,4,4,444,Lost Cheap Customers
587906992,34,1,0.1557811936,2,1,2,212,Loyal Customers
587908005,29,2,0.3115801356,2,3,3,233,Others
587909036,29,2,0.3115801356,2,3,3,233,Others
587910086,21,2,0.3116032187,3,3,3,333,Others
587911967,34,2,0.3115886055,2,3,3,233,Others
587916605,86,1,0.1556185124,1,1,1,111,Best Customers
587929130,12,2,0.3116032246,3,3,3,333,Others
587933542,14,1,0.1558016123,3,1,2,312,Loyal Customers
587941880,3,6,0.9355016449,4,4,4,444,Lost Cheap Customers
587943067,15,2,0.3116032246,3,3,3,333,Others
587947498,14,2,0.3116032246,3,3,3,333,Others
587957086,34,2,0.3115987926,2,3,3,233,Others
587959186,34,2,0.3116075569,2,3,3,233,Others
587960367,34,2,0.3115971687,2,3,3,233,Others
587962242,34,2,0.3115855143,2,3,3,233,Others
587974398,10,1,0.1564631443,3,1,3,313,Loyal Customers
587974705,12,1,0.1556922999,3,1,2,312,Loyal Customers
587978986,43,1,0.1556764581,2,1,2,212,Loyal Customers
587979586,4,1,0.1565949072,4,1,3,413,Loyal Customers
587999980,42,1,0.1556922999,2,1,2,212,Loyal Customers
588009867,86,1,0.1556185124,1,1,1,111,Best Customers
588012042,42,1,0.1556952018,2,1,2,212,Loyal Customers
588019761,14,1,0.1558016123,3,1,2,312,Loyal Customers
588023355,26,1,0.1557629249,2,1,2,212,Loyal Customers
588023667,42,1,0.1556922999,2,1,2,212,Loyal Customers
588025130,56,2,0.3132016399,1,3,3,133,Recent Customers
588030355,82,3,0.4700212249,1,3,4,134,Recent Customers
588031855,36,1,0.1558666788,2,1,2,212,Loyal Customers
588032830,42,1,0.1556922999,2,1,2,212,Loyal Customers
588033511,35,1,0.1557848341,2,1,2,212,Loyal Customers
588034823,34,2,0.3115835563,2,3,3,233,Others
588035705,21,2,0.3115836765,3,3,3,333,Others
588036698,24,1,0.1558200084,2,1,2,212,Loyal Customers
588036867,34,2,0.3115856902,2,3,3,233,Others
588038361,35,1,0.1557908314,2,1,2,212,Loyal Customers
588038936,46,1,0.1556922999,2,1,2,212,Loyal Customers
588052930,15,1,0.1558016123,3,1,2,312,Loyal Customers
588056267,15,2,0.3116032246,3,3,3,333,Others
588064942,14,1,0.1558016123,3,1,2,312,Loyal Customers
588065117,0,4,0.6243418054,4,4,4,444,Lost Cheap Customers
588070323,14,1,0.1558016123,3,1,2,312,Loyal Customers
588071398,58,3,0.4670995239,1,3,3,133,Recent Customers
588075073,3,1,0.1557583825,4,1,2,412,Loyal Customers
588078080,15,1,0.1558016123,3,1,2,312,Loyal Customers
588080023,86,1,0.1556185124,1,1,1,111,Best Customers
588082017,15,2,0.3116032246,3,3,3,333,Others
588093080,60,1,0.1557507414,1,1,2,112,Recent Customers
588094511,3,2,0.3115243181,4,3,3,433,Loyal Customers
588100767,34,2,0.3115756875,2,3,3,233,Others
588100986,54,1,0.1556598966,1,1,2,112,Recent Customers
588102173,21,1,0.1556185124,3,1,1,311,Almost Lost
588103186,35,1,0.1557892309,2,1,2,212,Loyal Customers
588103936,71,1,0.1558045845,1,1,2,112,Recent Customers
588104492,55,1,0.1556185124,1,1,1,111,Best Customers
588107405,48,3,0.4694314397,1,3,4,134,Recent Customers
588114430,49,2,0.3127281391,1,3,3,133,Recent Customers
588114436,52,4,0.6237769491,1,4,4,144,Recent Customers
588118580,10,1,0.1556185124,3,1,1,311,Almost Lost
588122423,24,1,0.1558106873,2,1,2,212,Loyal Customers
588129855,14,2,0.3115822255,3,3,3,333,Others
588134048,14,1,0.1557911128,3,1,2,312,Loyal Customers
588135823,25,1,0.1569135718,2,1,3,213,Loyal Customers
588139117,24,1,0.1558244052,2,1,2,212,Loyal Customers
588140098,15,2,0.3115822255,3,3,3,333,Others
588143886,64,1,0.1580278997,1,1,3,113,Recent Customers
588151917,2,2,0.3116397531,4,3,3,433,Loyal Customers
588152948,23,1,0.1556185124,2,1,1,211,Loyal Customers
588157298,14,2,0.3115822255,3,3,3,333,Others
588164611,14,1,0.1557911128,3,1,2,312,Loyal Customers
588171405,17,2,0.3115237218,3,3,3,333,Others
588174236,15,10,1.558048495,3,4,4,344,Loyal Customers
588177723,12,3,0.4672263206,3,3,3,333,Others
588178455,14,1,0.1557911128,3,1,2,312,Loyal Customers
588183461,14,2,0.3115822255,3,3,3,333,Others
588188823,12,2,0.3115822255,3,3,3,333,Others
588191780,70,1,0.1559565375,1,1,2,112,Recent Customers
588192273,35,1,0.1557892309,2,1,2,212,Loyal Customers
588192742,14,1,0.1557911128,3,1,2,312,Loyal Customers
588193486,49,3,0.4680300953,1,3,3,133,Recent Customers
588193673,34,2,0.3116436574,2,3,3,233,Others
588195130,34,2,0.3116469931,2,3,3,233,Others
588196130,34,2,0.3116563612,2,3,3,233,Others
588199855,32,2,0.3115034702,2,3,3,233,Others
588200248,71,1,0.1558089813,1,1,2,112,Recent Customers
588203436,46,1,0.1557171779,2,1,2,212,Loyal Customers
588203548,46,1,0.1558228752,2,1,2,212,Loyal Customers
588206055,32,2,0.3114907958,2,3,3,233,Others
588211848,71,1,0.1558089813,1,1,2,112,Recent Customers
588214586,35,1,0.15582991,2,1,2,212,Loyal Customers
588215573,28,2,0.3115857136,2,3,3,233,Others
588216080,46,1,0.1558228752,2,1,2,212,Loyal Customers
588216505,34,2,0.3115835563,2,3,3,233,Others
588217036,15,2,0.3115310381,3,3,3,333,Others
588217173,47,1,0.1557370147,1,1,2,112,Recent Customers
588217355,34,2,0.3115835563,2,3,3,233,Others
588224317,9,7,1.091297486,3,4,4,344,Loyal Customers
588227380,15,1,0.1557927835,3,1,2,312,Loyal Customers
588228861,46,1,0.1558228752,2,1,2,212,Loyal Customers
588230767,15,2,0.3115855671,3,3,3,333,Others
588233367,48,1,0.1557676821,1,1,2,112,Recent Customers
588233823,33,1,0.1557178799,2,1,2,212,Loyal Customers
588235261,46,1,0.1558228752,2,1,2,212,Loyal Customers
588236492,71,1,0.1558089813,1,1,2,112,Recent Customers
588238242,86,1,0.1556185124,1,1,1,111,Best Customers
588240342,43,1,0.1557564661,2,1,2,212,Loyal Customers
588241555,17,2,0.3115165287,3,3,3,333,Others
588242723,71,1,0.1558089813,1,1,2,112,Recent Customers
588243573,35,1,0.1557987808,2,1,2,212,Loyal Customers
588245230,17,2,0.3115147377,3,3,3,333,Others
588245317,46,1,0.1558228752,2,1,2,212,Loyal Customers
588245767,71,1,0.1558089813,1,1,2,112,Recent Customers
588246755,46,1,0.1558228752,2,1,2,212,Loyal Customers
588247630,33,1,0.1556836069,2,1,2,212,Loyal Customers
588248298,17,1,0.1557839548,3,1,2,312,Loyal Customers
588248742,70,1,0.1559565375,1,1,2,112,Recent Customers
588249348,46,1,0.1558228752,2,1,2,212,Loyal Customers
588249567,71,1,0.1558089813,1,1,2,112,Recent Customers
588250011,46,1,0.1558228752,2,1,2,212,Loyal Customers
588251936,71,1,0.1558089813,1,1,2,112,Recent Customers
588276511,71,1,0.1558045845,1,1,2,112,Recent Customers
588291673,5,1,0.1557331471,4,1,2,412,Loyal Customers
588325736,67,1,0.1561536236,1,1,2,112,Recent Customers
588328623,47,1,0.1556185124,1,1,1,111,Best Customers
588329048,29,2,0.3115753116,2,3,3,233,Others
588329842,29,2,0.3115850014,2,3,3,233,Others
588330548,29,2,0.3115906937,2,3,3,233,Others
588331267,30,2,0.311592983,2,3,3,233,Others
588332023,29,2,0.3115850014,2,3,3,233,Others
588336742,18,5,0.7808886538,3,4,4,344,Loyal Customers
588343761,85,1,0.1556185124,1,1,1,111,Best Customers
588345198,75,1,0.1590967545,1,1,3,113,Recent Customers
588351973,68,1,0.1556185124,1,1,1,111,Best Customers
588353930,71,1,0.1558089813,1,1,2,112,Recent Customers
588363186,2,9,1.404629402,4,4,4,444,Lost Cheap Customers
588365155,50,2,0.3124261363,1,3,3,133,Recent Customers
588366055,1,4,0.6242908691,4,4,4,444,Lost Cheap Customers
588366786,23,2,0.3113755315,2,3,3,233,Others
588370186,22,1,0.1556185124,2,1,1,211,Loyal Customers
588382730,21,1,0.1559922394,3,1,2,312,Loyal Customers
588383373,15,2,0.3115816577,3,3,3,333,Others
588384480,30,2,0.311592004,2,3,3,233,Others
588385811,30,2,0.311592004,2,3,3,233,Others
588387973,28,2,0.3115845118,2,3,3,233,Others
588392611,15,2,0.3115906937,3,3,3,333,Others
588392623,32,1,0.1558217232,2,1,2,212,Loyal Customers
588393248,11,2,0.3115822255,3,3,3,333,Others
588394192,15,1,0.1559003593,3,1,2,312,Loyal Customers
588394730,83,1,0.1556185124,1,1,1,111,Best Customers
588398361,8,2,0.3118733369,3,3,3,333,Others
588406517,14,1,0.1559119532,3,1,2,312,Loyal Customers
588406986,50,1,0.1566709717,1,1,3,113,Recent Customers
588407823,12,2,0.3115822255,3,3,3,333,Others
588408148,67,1,0.1561558668,1,1,2,112,Recent Customers
588411411,33,1,0.1556185124,2,1,1,211,Loyal Customers
588411573,12,1,0.1557911128,3,1,2,312,Loyal Customers
588416098,24,1,0.1562215671,2,1,2,212,Loyal Customers
588416880,20,1,0.156206363,3,1,2,312,Loyal Customers
588417155,73,1,0.1556185124,1,1,1,111,Best Customers
588418561,48,2,0.3123927207,1,3,3,133,Recent Customers
588418723,28,2,0.3115890537,2,3,3,233,Others
588420217,11,1,0.1557911128,3,1,2,312,Loyal Customers
588420848,29,2,0.3115850014,2,3,3,233,Others
588420898,55,1,0.1561503392,1,1,2,112,Recent Customers
588421605,27,1,0.1562727545,2,1,3,213,Loyal Customers
588421980,30,2,0.311592004,2,3,3,233,Others
588422755,4,10,1.563561977,4,4,4,444,Lost Cheap Customers
588426773,29,2,0.3115906937,2,3,3,233,Others
588427055,52,1,0.1562535494,1,1,3,113,Recent Customers
588428373,12,2,0.3115822255,3,3,3,333,Others
588433011,8,2,0.3115822255,3,3,3,333,Others
588433042,74,2,0.3122922541,1,3,3,133,Recent Customers
588434542,63,1,0.1557228821,1,1,2,112,Recent Customers
588436205,8,2,0.3115822255,3,3,3,333,Others
588443048,28,1,0.1557348819,2,1,2,212,Loyal Customers
588444461,18,1,0.15572422,3,1,2,312,Loyal Customers
588445517,12,1,0.1560080679,3,1,2,312,Loyal Customers
588447573,29,2,0.3115850014,2,3,3,233,Others
588450905,56,1,0.1565751129,1,1,3,113,Recent Customers
588454386,0,6,0.9358027864,4,4,4,444,Lost Cheap Customers
588456130,22,1,0.156023017,2,1,2,212,Loyal Customers
588458061,4,1,0.1561818729,4,1,2,412,Loyal Customers
588465586,0,8,1.249517888,4,4,4,444,Lost Cheap Customers
588467167,17,2,0.3122688749,3,3,3,333,Others
588468992,50,2,0.3124149245,1,3,3,133,Recent Customers
588485380,46,1,0.1557964944,2,1,2,212,Loyal Customers
588487798,28,2,0.3115850014,2,3,3,233,Others
588489036,28,2,0.3115850014,2,3,3,233,Others
588489905,60,1,0.1570348736,1,1,3,113,Recent Customers
588493292,28,2,0.3115850014,2,3,3,233,Others
588494411,32,2,0.311592983,2,3,3,233,Others
588496223,12,2,0.3115822255,3,3,3,333,Others
588496611,21,2,0.3115845118,3,3,3,333,Others
